"","tollgate_id","time_window","direction","volume","Friday","Monday","Saturday","Sunday","Thursday","Tuesday","Wednesday","hour__0","hour__1","hour__2","hour__3","hour__4","hour__5","hour__6","hour__7","hour__8","hour__9","hour__10","hour__11","hour__12","hour__13","hour__14","hour__15","hour__16","hour__17","hour__18","hour__19","hour__20","hour__21","hour__22","hour__23","X0","X20","X40","holiday","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation"
"6479",1,"[2016-10-07 18:20:00,2016-10-07 18:40:00)",0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1008.1,1013.1,342,4.1,20.4,97,2
"6484",1,"[2016-10-07 18:40:00,2016-10-07 19:00:00)",0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1008.1,1013.1,342,4.1,20.4,97,2
"6489",1,"[2016-10-07 19:00:00,2016-10-07 19:20:00)",0,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1008.1,1013.1,342,4.1,20.4,97,2
"6494",1,"[2016-10-07 19:20:00,2016-10-07 19:40:00)",0,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1008.1,1013.1,342,4.1,20.4,97,2
"6499",1,"[2016-10-07 19:40:00,2016-10-07 20:00:00)",0,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1008.1,1013.1,342,4.1,20.4,97,2
"6504",1,"[2016-10-07 20:00:00,2016-10-07 20:20:00)",0,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1008.2,1013.2,355,4.8,20,97,1.9
"6509",1,"[2016-10-07 20:20:00,2016-10-07 20:40:00)",0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1008.2,1013.2,355,4.8,20,97,1.9
"6514",1,"[2016-10-07 20:40:00,2016-10-07 21:00:00)",0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1008.2,1013.2,355,4.8,20,97,1.9
"6519",1,"[2016-10-07 21:00:00,2016-10-07 21:20:00)",0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1008.2,1013.2,355,4.8,20,97,1.9
"6524",1,"[2016-10-07 21:20:00,2016-10-07 21:40:00)",0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1008.2,1013.2,355,4.8,20,97,1.9
"6529",1,"[2016-10-07 21:40:00,2016-10-07 22:00:00)",0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1008.2,1013.2,355,4.8,20,97,1.9
"6534",1,"[2016-10-07 22:00:00,2016-10-07 22:20:00)",0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1008.2,1013.2,355,4.8,20,97,1.9
"6539",1,"[2016-10-07 22:20:00,2016-10-07 22:40:00)",0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1008.2,1013.2,355,4.8,20,97,1.9
"6544",1,"[2016-10-07 22:40:00,2016-10-07 23:00:00)",0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1008.2,1013.2,355,4.8,20,97,1.9
"6549",1,"[2016-10-07 23:00:00,2016-10-07 23:20:00)",0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1012.5,1017.5,38,3.3,20.3,83,0
"6554",1,"[2016-10-07 23:20:00,2016-10-07 23:40:00)",0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1012.5,1017.5,38,3.3,20.3,83,0
"6559",1,"[2016-10-07 23:40:00,2016-10-08 00:00:00)",0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1012.5,1017.5,38,3.3,20.3,83,0
"6563",1,"[2016-10-08 00:00:00,2016-10-08 00:20:00)",0,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1010.6,1015.6,2,4.2,19.4,94,1
"6567",1,"[2016-10-08 00:20:00,2016-10-08 00:40:00)",0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1010.6,1015.6,2,4.2,19.4,94,1
"6572",1,"[2016-10-08 00:40:00,2016-10-08 01:00:00)",0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1010.6,1015.6,2,4.2,19.4,94,1
"6576",1,"[2016-10-08 01:00:00,2016-10-08 01:20:00)",0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1010.6,1015.6,2,4.2,19.4,94,1
"6581",1,"[2016-10-08 01:20:00,2016-10-08 01:40:00)",0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1010.6,1015.6,2,4.2,19.4,94,1
"6585",1,"[2016-10-08 01:40:00,2016-10-08 02:00:00)",0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1010.6,1015.6,2,4.2,19.4,94,1
"6589",1,"[2016-10-08 02:00:00,2016-10-08 02:20:00)",0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1011,1016,5,5.5,20.3,81,0
"6593",1,"[2016-10-08 02:20:00,2016-10-08 02:40:00)",0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1011,1016,5,5.5,20.3,81,0
"6597",1,"[2016-10-08 02:40:00,2016-10-08 03:00:00)",0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1011,1016,5,5.5,20.3,81,0
"6601",1,"[2016-10-08 03:00:00,2016-10-08 03:20:00)",0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1011,1016,5,5.5,20.3,81,0
"6605",1,"[2016-10-08 03:20:00,2016-10-08 03:40:00)",0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1011,1016,5,5.5,20.3,81,0
"6610",1,"[2016-10-08 03:40:00,2016-10-08 04:00:00)",0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1011,1016,5,5.5,20.3,81,0
"6614",1,"[2016-10-08 04:00:00,2016-10-08 04:20:00)",0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1011,1016,5,5.5,20.3,81,0
"6618",1,"[2016-10-08 04:20:00,2016-10-08 04:40:00)",0,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1011,1016,5,5.5,20.3,81,0
"6622",1,"[2016-10-08 04:40:00,2016-10-08 05:00:00)",0,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1011,1016,5,5.5,20.3,81,0
"6627",1,"[2016-10-08 05:00:00,2016-10-08 05:20:00)",0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1010.1,1015.1,17,3.6,22.1,72,0
"6632",1,"[2016-10-08 05:20:00,2016-10-08 05:40:00)",0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1010.1,1015.1,17,3.6,22.1,72,0
"6637",1,"[2016-10-08 05:40:00,2016-10-08 06:00:00)",0,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1010.1,1015.1,17,3.6,22.1,72,0
"6642",1,"[2016-10-08 06:00:00,2016-10-08 06:20:00)",0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1010.1,1015.1,17,3.6,22.1,72,0
"6647",1,"[2016-10-08 06:20:00,2016-10-08 06:40:00)",0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1010.1,1015.1,17,3.6,22.1,72,0
"6652",1,"[2016-10-08 06:40:00,2016-10-08 07:00:00)",0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1010.1,1015.1,17,3.6,22.1,72,0
"6657",1,"[2016-10-08 07:00:00,2016-10-08 07:20:00)",0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1010.1,1015.1,17,3.6,22.1,72,0
"6662",1,"[2016-10-08 07:20:00,2016-10-08 07:40:00)",0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1010.1,1015.1,17,3.6,22.1,72,0
"6667",1,"[2016-10-08 07:40:00,2016-10-08 08:00:00)",0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1010.1,1015.1,17,3.6,22.1,72,0
"6672",1,"[2016-10-08 08:00:00,2016-10-08 08:20:00)",0,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1011.1,1016.1,357,3.2,20.5,80,0
"6677",1,"[2016-10-08 08:20:00,2016-10-08 08:40:00)",0,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1011.1,1016.1,357,3.2,20.5,80,0
"6682",1,"[2016-10-08 08:40:00,2016-10-08 09:00:00)",0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1011.1,1016.1,357,3.2,20.5,80,0
"6687",1,"[2016-10-08 09:00:00,2016-10-08 09:20:00)",0,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1011.1,1016.1,357,3.2,20.5,80,0
"6692",1,"[2016-10-08 09:20:00,2016-10-08 09:40:00)",0,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1011.1,1016.1,357,3.2,20.5,80,0
"6697",1,"[2016-10-08 09:40:00,2016-10-08 10:00:00)",0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1011.1,1016.1,357,3.2,20.5,80,0
"6702",1,"[2016-10-08 10:00:00,2016-10-08 10:20:00)",0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1011.1,1016.1,357,3.2,20.5,80,0
"6707",1,"[2016-10-08 10:20:00,2016-10-08 10:40:00)",0,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1011.1,1016.1,357,3.2,20.5,80,0
"6712",1,"[2016-10-08 10:40:00,2016-10-08 11:00:00)",0,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1011.1,1016.1,357,3.2,20.5,80,0
"6717",1,"[2016-10-08 11:00:00,2016-10-08 11:20:00)",0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.9,1019,41,4.6,20.2,66,0
"6722",1,"[2016-10-08 11:20:00,2016-10-08 11:40:00)",0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.9,1019,41,4.6,20.2,66,0
"6727",1,"[2016-10-08 11:40:00,2016-10-08 12:00:00)",0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.9,1019,41,4.6,20.2,66,0
"6732",1,"[2016-10-08 12:00:00,2016-10-08 12:20:00)",0,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.9,1019,41,4.6,20.2,66,0
"6737",1,"[2016-10-08 12:20:00,2016-10-08 12:40:00)",0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.9,1019,41,4.6,20.2,66,0
"6742",1,"[2016-10-08 12:40:00,2016-10-08 13:00:00)",0,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.9,1019,41,4.6,20.2,66,0
"6747",1,"[2016-10-08 13:00:00,2016-10-08 13:20:00)",0,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.9,1019,41,4.6,20.2,66,0
"6752",1,"[2016-10-08 13:20:00,2016-10-08 13:40:00)",0,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.9,1019,41,4.6,20.2,66,0
"6757",1,"[2016-10-08 13:40:00,2016-10-08 14:00:00)",0,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.9,1019,41,4.6,20.2,66,0
"6762",1,"[2016-10-08 14:00:00,2016-10-08 14:20:00)",0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1014.9,1020,15,5.5,18.6,60,0
"6767",1,"[2016-10-08 14:20:00,2016-10-08 14:40:00)",0,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1014.9,1020,15,5.5,18.6,60,0
"6772",1,"[2016-10-08 14:40:00,2016-10-08 15:00:00)",0,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1014.9,1020,15,5.5,18.6,60,0
"6777",1,"[2016-10-08 15:00:00,2016-10-08 15:20:00)",0,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1014.9,1020,15,5.5,18.6,60,0
"6782",1,"[2016-10-08 15:20:00,2016-10-08 15:40:00)",0,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1014.9,1020,15,5.5,18.6,60,0
"6787",1,"[2016-10-08 15:40:00,2016-10-08 16:00:00)",0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1014.9,1020,15,5.5,18.6,60,0
"6792",1,"[2016-10-08 16:00:00,2016-10-08 16:20:00)",0,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1014.9,1020,15,5.5,18.6,60,0
"6797",1,"[2016-10-08 16:20:00,2016-10-08 16:40:00)",0,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1014.9,1020,15,5.5,18.6,60,0
"6802",1,"[2016-10-08 16:40:00,2016-10-08 17:00:00)",0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1014.9,1020,15,5.5,18.6,60,0
"6807",1,"[2016-10-08 17:00:00,2016-10-08 17:20:00)",0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1014.9,1020,340,2.4,16.4,73,0
"6812",1,"[2016-10-08 17:20:00,2016-10-08 17:40:00)",0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1014.9,1020,340,2.4,16.4,73,0
"6817",1,"[2016-10-08 17:40:00,2016-10-08 18:00:00)",0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1014.9,1020,340,2.4,16.4,73,0
"6822",1,"[2016-10-08 18:00:00,2016-10-08 18:20:00)",0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1014.9,1020,340,2.4,16.4,73,0
"6827",1,"[2016-10-08 18:20:00,2016-10-08 18:40:00)",0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1014.9,1020,340,2.4,16.4,73,0
"6832",1,"[2016-10-08 18:40:00,2016-10-08 19:00:00)",0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1014.9,1020,340,2.4,16.4,73,0
"6837",1,"[2016-10-08 19:00:00,2016-10-08 19:20:00)",0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1014.9,1020,340,2.4,16.4,73,0
"6842",1,"[2016-10-08 19:20:00,2016-10-08 19:40:00)",0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1014.9,1020,340,2.4,16.4,73,0
"6847",1,"[2016-10-08 19:40:00,2016-10-08 20:00:00)",0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1014.9,1020,340,2.4,16.4,73,0
"6852",1,"[2016-10-08 20:00:00,2016-10-08 20:20:00)",0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1015.2,1020.3,354,3.3,16.5,64,0
"6857",1,"[2016-10-08 20:20:00,2016-10-08 20:40:00)",0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1015.2,1020.3,354,3.3,16.5,64,0
"6862",1,"[2016-10-08 20:40:00,2016-10-08 21:00:00)",0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1015.2,1020.3,354,3.3,16.5,64,0
"6867",1,"[2016-10-08 21:00:00,2016-10-08 21:20:00)",0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1015.2,1020.3,354,3.3,16.5,64,0
"6872",1,"[2016-10-08 21:20:00,2016-10-08 21:40:00)",0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1015.2,1020.3,354,3.3,16.5,64,0
"6877",1,"[2016-10-08 21:40:00,2016-10-08 22:00:00)",0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1015.2,1020.3,354,3.3,16.5,64,0
"6882",1,"[2016-10-08 22:00:00,2016-10-08 22:20:00)",0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1015.2,1020.3,354,3.3,16.5,64,0
"6887",1,"[2016-10-08 22:20:00,2016-10-08 22:40:00)",0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1015.2,1020.3,354,3.3,16.5,64,0
"6892",1,"[2016-10-08 22:40:00,2016-10-08 23:00:00)",0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1015.2,1020.3,354,3.3,16.5,64,0
"6897",1,"[2016-10-08 23:00:00,2016-10-08 23:20:00)",0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1010.6,1015.6,2,4.2,19.4,94,1
"6902",1,"[2016-10-08 23:20:00,2016-10-08 23:40:00)",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1010.6,1015.6,2,4.2,19.4,94,1
"6909",1,"[2016-10-09 00:00:00,2016-10-09 00:20:00)",0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1016.4,1021.5,1,4,17.5,66,0
"6914",1,"[2016-10-09 00:20:00,2016-10-09 00:40:00)",0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1016.4,1021.5,1,4,17.5,66,0
"6919",1,"[2016-10-09 00:40:00,2016-10-09 01:00:00)",0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1016.4,1021.5,1,4,17.5,66,0
"6924",1,"[2016-10-09 01:00:00,2016-10-09 01:20:00)",0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1016.4,1021.5,1,4,17.5,66,0
"6929",1,"[2016-10-09 01:20:00,2016-10-09 01:40:00)",0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1016.4,1021.5,1,4,17.5,66,0
"6933",1,"[2016-10-09 01:40:00,2016-10-09 02:00:00)",0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1016.4,1021.5,1,4,17.5,66,0
"6938",1,"[2016-10-09 02:00:00,2016-10-09 02:20:00)",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1016.1,1021.2,66,2.5,21.4,56,0
"6943",1,"[2016-10-09 02:20:00,2016-10-09 02:40:00)",0,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1016.1,1021.2,66,2.5,21.4,56,0
"6947",1,"[2016-10-09 02:40:00,2016-10-09 03:00:00)",0,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1016.1,1021.2,66,2.5,21.4,56,0
"6951",1,"[2016-10-09 03:00:00,2016-10-09 03:20:00)",0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1016.1,1021.2,66,2.5,21.4,56,0
"6955",1,"[2016-10-09 03:20:00,2016-10-09 03:40:00)",0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1016.1,1021.2,66,2.5,21.4,56,0
"6959",1,"[2016-10-09 03:40:00,2016-10-09 04:00:00)",0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1016.1,1021.2,66,2.5,21.4,56,0
"6963",1,"[2016-10-09 04:00:00,2016-10-09 04:20:00)",0,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1016.1,1021.2,66,2.5,21.4,56,0
"6967",1,"[2016-10-09 04:20:00,2016-10-09 04:40:00)",0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1016.1,1021.2,66,2.5,21.4,56,0
"6972",1,"[2016-10-09 04:40:00,2016-10-09 05:00:00)",0,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1016.1,1021.2,66,2.5,21.4,56,0
"6977",1,"[2016-10-09 05:00:00,2016-10-09 05:20:00)",0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1014,1019.1,54,3.5,21.7,49,0
